"c","h","l","n","o","t","v","vw"
226.35,226.35,226.35,13,226.35,"2024-07-05T23:08:00Z",195,226.35
226.32,226.34,226.32,20,226.34,"2024-07-05T23:09:00Z",549,226.326353
226.3407,226.3407,226.32,16,226.33,"2024-07-05T23:10:00Z",1564,226.330821
226.37,226.37,226.3203,218,226.3203,"2024-07-05T23:11:00Z",4369,226.329403
226.4,226.4,226.3293,26,226.37,"2024-07-05T23:13:00Z",3908,226.378719
226.4,226.4,226.4,44,226.4,"2024-07-05T23:15:00Z",1159,226.4
226.45,226.45,226.43,27,226.43,"2024-07-05T23:16:00Z",3519,226.440731
226.3999,226.46,226.3999,43,226.45,"2024-07-05T23:17:00Z",9411,226.457448
226.4,226.4,226.4,15,226.4,"2024-07-05T23:18:00Z",472,226.4
226.44,226.45,226.44,42,226.45,"2024-07-05T23:20:00Z",1805,226.447238
226.4,226.4,226.4,13,226.4,"2024-07-05T23:22:00Z",180,226.4
226.45,226.45,226.41,25,226.41,"2024-07-05T23:25:00Z",974,226.433002
226.4,226.4,226.4,18,226.4,"2024-07-05T23:26:00Z",261,226.4
226.39,226.4,226.39,31,226.4,"2024-07-05T23:27:00Z",1811,226.394086
226.44,226.44,226.44,24,226.44,"2024-07-05T23:28:00Z",317,226.44
226.4,226.4,226.38,28,226.38,"2024-07-05T23:31:00Z",1884,226.388571
226.44,226.44,226.4,27,226.4,"2024-07-05T23:33:00Z",607,226.416
226.42,226.42,226.42,33,226.42,"2024-07-05T23:34:00Z",383,226.42
226.41,226.41,226.41,39,226.41,"2024-07-05T23:35:00Z",497,226.41
226.44,226.44,226.44,25,226.44,"2024-07-05T23:37:00Z",150,226.44
226.44,226.45,226.38,29,226.44,"2024-07-05T23:43:00Z",1198,226.43695
226.45,226.45,226.45,32,226.45,"2024-07-05T23:44:00Z",568,226.45
226.49,226.49,226.44,30,226.47,"2024-07-05T23:45:00Z",1518,226.455959
226.49,226.49,226.48,24,226.48,"2024-07-05T23:46:00Z",642,226.4825
226.47,226.49,226.47,24,226.49,"2024-07-05T23:47:00Z",1206,226.479668
226.48,226.48,226.4795,20,226.4795,"2024-07-05T23:49:00Z",2249,226.479976
226.42,226.42,226.42,27,226.42,"2024-07-05T23:50:00Z",296,226.42
226.45,226.45,226.45,13,226.45,"2024-07-05T23:51:00Z",418,226.45
226.5,226.5,226.5,18,226.5,"2024-07-05T23:52:00Z",619,226.5
226.4516,226.5,226.4516,24,226.5,"2024-07-05T23:53:00Z",661,226.4658
226.5,226.5,226.5,11,226.5,"2024-07-05T23:54:00Z",133,226.5
226.486,226.49,226.45,23,226.45,"2024-07-05T23:56:00Z",611,226.472227
226.51,226.51,226.49,84,226.49,"2024-07-05T23:57:00Z",5708,226.49927
226.4552,226.4552,226.4552,31,226.4552,"2024-07-05T23:58:00Z",360,226.4552
226.5092,226.5092,226.48,48,226.5,"2024-07-05T23:59:00Z",1570,226.49715
226.82,227.6,226.61,267,227.6,"2024-07-08T08:00:00Z",3947,226.973796
226.9,226.9,226.9,115,226.9,"2024-07-08T08:01:00Z",1914,226.9
227,227,226.87,57,226.87,"2024-07-08T08:02:00Z",1325,226.921211
227.1,227.1,227,43,227,"2024-07-08T08:03:00Z",1037,227.066667
227.2,227.2,227.2,63,227.2,"2024-07-08T08:04:00Z",1819,227.2
227.23,227.25,227.23,57,227.25,"2024-07-08T08:05:00Z",1223,227.242
227.14,227.14,227.14,17,227.14,"2024-07-08T08:06:00Z",317,227.14
227.17,227.17,227.17,15,227.17,"2024-07-08T08:07:00Z",474,227.17
227,227.15,227,77,227.15,"2024-07-08T08:08:00Z",1348,227.088338
227,227.04,227,40,227.04,"2024-07-08T08:10:00Z",1238,227.007221
227,227,227,46,227,"2024-07-08T08:12:00Z",1647,227
227,227.04,227,39,227.04,"2024-07-08T08:13:00Z",1334,227.015123
226.99,226.99,226.96,46,226.97,"2024-07-08T08:14:00Z",1148,226.972584
227.07,227.07,226.99,39,226.99,"2024-07-08T08:15:00Z",1414,227.00818
227,227,227,36,227,"2024-07-08T08:16:00Z",653,227
226.9,226.95,226.9,62,226.95,"2024-07-08T08:17:00Z",1517,226.940876
226.94,226.94,226.94,13,226.94,"2024-07-08T08:20:00Z",255,226.94
226.97,226.97,226.97,27,226.97,"2024-07-08T08:22:00Z",574,226.97
227.05,227.05,227.05,20,227.05,"2024-07-08T08:23:00Z",472,227.05
227.05,227.05,227.05,12,227.05,"2024-07-08T08:24:00Z",424,227.05
227.15,227.15,227.15,40,227.15,"2024-07-08T08:25:00Z",937,227.15
227.3,227.3,227.25,36,227.25,"2024-07-08T08:26:00Z",1293,227.268217
227.4,227.4,227.36,34,227.36,"2024-07-08T08:27:00Z",918,227.38
227.38,227.39,227.38,32,227.38,"2024-07-08T08:28:00Z",2040,227.380895
227.56,227.56,227.36,111,227.38,"2024-07-08T08:29:00Z",4165,227.464267
227.41,227.57,227.39,60,227.57,"2024-07-08T08:30:00Z",2065,227.437464
227.45,227.45,227.41,34,227.45,"2024-07-08T08:31:00Z",1311,227.437742
227.52,227.52,227.45,64,227.5,"2024-07-08T08:33:00Z",2772,227.477174
227.41,227.41,227.41,57,227.41,"2024-07-08T08:34:00Z",1082,227.41
227.4,227.52,227.4,62,227.43,"2024-07-08T08:35:00Z",2168,227.448
227.28,227.28,227.28,34,227.28,"2024-07-08T08:36:00Z",625,227.28
227.14,227.14,227.14,49,227.14,"2024-07-08T08:37:00Z",2834,227.14
227.3,227.3,227.3,25,227.3,"2024-07-08T08:39:00Z",993,227.3
227.4,227.4,227.34,62,227.34,"2024-07-08T08:40:00Z",2292,227.39197
227.2,227.2,227.2,49,227.2,"2024-07-08T08:42:00Z",1232,227.2
227.39,227.39,227.35,22,227.35,"2024-07-08T08:43:00Z",1194,227.363333
227.45,227.45,227.45,21,227.45,"2024-07-08T08:44:00Z",817,227.45
227.52,227.52,227.52,29,227.52,"2024-07-08T08:45:00Z",1611,227.52
227.46,227.47,227.46,28,227.47,"2024-07-08T08:47:00Z",858,227.465166
227.51,227.51,227.51,24,227.51,"2024-07-08T08:48:00Z",420,227.51
227.5,227.5,227.43,67,227.43,"2024-07-08T08:51:00Z",3724,227.485554
227.5,227.5,227.5,18,227.5,"2024-07-08T08:53:00Z",419,227.5
227.52,227.52,227.49,21,227.49,"2024-07-08T08:58:00Z",638,227.503333
227.5,227.5,227.5,28,227.5,"2024-07-08T08:59:00Z",891,227.5
227.29,227.36,227.29,92,227.36,"2024-07-08T09:01:00Z",3029,227.328899
227.34,227.41,227.34,27,227.41,"2024-07-08T09:06:00Z",792,227.380213
227.38,227.38,227.38,5,227.38,"2024-07-08T09:07:00Z",167,227.38
227.38,227.38,227.38,15,227.38,"2024-07-08T09:10:00Z",742,227.38
227.45,227.45,227.45,25,227.45,"2024-07-08T09:11:00Z",583,227.45
227.42,227.42,227.42,7,227.42,"2024-07-08T09:12:00Z",218,227.42
227.39,227.39,227.39,24,227.39,"2024-07-08T09:14:00Z",680,227.39
227.39,227.39,227.39,32,227.39,"2024-07-08T09:15:00Z",618,227.39
227.35,227.35,227.35,36,227.35,"2024-07-08T09:16:00Z",441,227.35
227.41,227.41,227.41,19,227.41,"2024-07-08T09:17:00Z",764,227.41
227.44,227.44,227.4,41,227.4,"2024-07-08T09:20:00Z",1071,227.42529
227.55,227.55,227.5,57,227.5,"2024-07-08T09:23:00Z",1312,227.53096
227.4,227.4,227.4,37,227.4,"2024-07-08T09:30:00Z",730,227.4
227.3,227.3,227.3,39,227.3,"2024-07-08T09:32:00Z",904,227.3
227.32,227.32,227.32,16,227.32,"2024-07-08T09:34:00Z",672,227.32
227.2,227.27,227.2,64,227.27,"2024-07-08T09:36:00Z",2483,227.212378
227.15,227.15,227.15,28,227.15,"2024-07-08T09:37:00Z",473,227.15
227.15,227.15,227.15,34,227.15,"2024-07-08T09:38:00Z",854,227.15
227.15,227.15,227.15,18,227.15,"2024-07-08T09:39:00Z",511,227.15
227.14,227.14,227.14,13,227.14,"2024-07-08T09:41:00Z",312,227.14
227.22,227.22,227.22,15,227.22,"2024-07-08T09:43:00Z",389,227.22
227.17,227.17,227.17,27,227.17,"2024-07-08T09:47:00Z",629,227.17
227.15,227.15,227.15,29,227.15,"2024-07-08T09:48:00Z",440,227.15
227.19,227.19,227.15,18,227.15,"2024-07-08T09:49:00Z",536,227.181131
227.19,227.19,227.19,5,227.19,"2024-07-08T09:50:00Z",655,227.19
227.14,227.14,227.13,30,227.13,"2024-07-08T09:52:00Z",1057,227.134
227.16,227.16,227.16,15,227.16,"2024-07-08T09:59:00Z",384,227.16
227.23,227.23,227.23,11,227.23,"2024-07-08T10:04:00Z",233,227.23
227.25,227.25,227.23,20,227.23,"2024-07-08T10:12:00Z",1904,227.240683
227.25,227.25,227.25,9,227.25,"2024-07-08T10:19:00Z",250,227.25
227.25,227.25,227.25,14,227.25,"2024-07-08T10:24:00Z",315,227.25
227.25,227.25,227.25,11,227.25,"2024-07-08T10:25:00Z",269,227.25
227.25,227.25,227.25,16,227.25,"2024-07-08T10:26:00Z",318,227.25
227.25,227.25,227.25,17,227.25,"2024-07-08T10:27:00Z",255,227.25
227.26,227.26,227.26,14,227.26,"2024-07-08T10:29:00Z",491,227.26
227.24,227.24,227.24,31,227.24,"2024-07-08T10:33:00Z",549,227.24
227.08,227.21,227.08,176,227.21,"2024-07-08T10:34:00Z",4250,227.179455
227.27,227.27,227.27,25,227.27,"2024-07-08T10:37:00Z",1052,227.27
227.25,227.25,227.25,13,227.25,"2024-07-08T10:38:00Z",403,227.25
227.22,227.22,227.22,23,227.22,"2024-07-08T10:40:00Z",429,227.22
227.19,227.19,227.19,25,227.19,"2024-07-08T10:41:00Z",741,227.19
227.17,227.17,227.17,42,227.17,"2024-07-08T10:43:00Z",716,227.17
227.1,227.1,227.1,44,227.1,"2024-07-08T10:44:00Z",1009,227.1
227.08,227.08,227.08,9,227.08,"2024-07-08T10:45:00Z",301,227.08
227.16,227.16,227.16,21,227.16,"2024-07-08T10:55:00Z",570,227.16
227.1,227.1,227.07,53,227.07,"2024-07-08T10:59:00Z",1382,227.08875
226.89,227.1,226.89,546,227.1,"2024-07-08T11:00:00Z",22171,227.065817
226.91,226.91,226.91,47,226.91,"2024-07-08T11:01:00Z",770,226.91
226.91,226.93,226.91,12,226.93,"2024-07-08T11:02:00Z",4222,226.910493
226.9,226.9,226.9,11,226.9,"2024-07-08T11:03:00Z",386,226.9
226.88,226.9,226.88,39,226.9,"2024-07-08T11:04:00Z",1486,226.887092
226.92,226.92,226.9,49,226.9,"2024-07-08T11:05:00Z",1612,226.902985
226.94,226.95,226.92,42,226.94,"2024-07-08T11:06:00Z",2018,226.937168
227.04,227.04,226.93,103,226.93,"2024-07-08T11:07:00Z",5224,226.975382
227.07,227.07,227.07,52,227.07,"2024-07-08T11:09:00Z",1009,227.07
227,227,227,70,227,"2024-07-08T11:11:00Z",2250,227
226.95,226.97,226.95,37,226.97,"2024-07-08T11:12:00Z",517,226.96
226.97,226.97,226.97,20,226.97,"2024-07-08T11:13:00Z",1429,226.97
227,227,227,24,227,"2024-07-08T11:14:00Z",764,227
227.06,227.06,227.06,17,227.06,"2024-07-08T11:15:00Z",633,227.06
227.07,227.07,227.07,30,227.07,"2024-07-08T11:18:00Z",627,227.07
227.1,227.12,227.1,34,227.12,"2024-07-08T11:20:00Z",1270,227.116785
227.12,227.12,227.12,47,227.12,"2024-07-08T11:21:00Z",943,227.12
227.12,227.12,227.12,32,227.12,"2024-07-08T11:22:00Z",868,227.12
227.08,227.09,227.06,70,227.08,"2024-07-08T11:24:00Z",2603,227.069774
227.08,227.08,227.08,44,227.08,"2024-07-08T11:27:00Z",941,227.08
227.22,227.22,227.18,31,227.18,"2024-07-08T11:28:00Z",1034,227.198692
227.25,227.25,227.25,24,227.25,"2024-07-08T11:31:00Z",484,227.25
227.3,227.3,227.3,54,227.3,"2024-07-08T11:32:00Z",745,227.3
227.3,227.3,227.3,51,227.3,"2024-07-08T11:33:00Z",1065,227.3
227.32,227.32,227.32,46,227.32,"2024-07-08T11:34:00Z",759,227.32
227.35,227.35,227.35,53,227.35,"2024-07-08T11:35:00Z",1224,227.35
227.4,227.4,227.4,50,227.4,"2024-07-08T11:36:00Z",1254,227.4
227.42,227.42,227.41,40,227.41,"2024-07-08T11:37:00Z",653,227.416
227.42,227.42,227.42,59,227.42,"2024-07-08T11:38:00Z",1221,227.42
227.42,227.42,227.4,68,227.4,"2024-07-08T11:39:00Z",1345,227.414
227.4,227.44,227.4,131,227.43,"2024-07-08T11:40:00Z",3637,227.422069
227.45,227.45,227.45,28,227.45,"2024-07-08T11:41:00Z",521,227.45
227.55,227.55,227.44,173,227.44,"2024-07-08T11:43:00Z",6610,227.484415
227.61,227.62,227.56,79,227.56,"2024-07-08T11:44:00Z",3509,227.603503
227.6,227.65,227.6,66,227.65,"2024-07-08T11:45:00Z",1804,227.614416
227.7,227.7,227.61,80,227.61,"2024-07-08T11:46:00Z",3173,227.664257
227.63,227.7,227.61,90,227.7,"2024-07-08T11:47:00Z",3680,227.634476
227.7,227.74,227.7,80,227.74,"2024-07-08T11:48:00Z",3485,227.716108
227.79,227.79,227.75,57,227.76,"2024-07-08T11:49:00Z",3157,227.763803
227.7,227.76,227.7,89,227.76,"2024-07-08T11:50:00Z",3192,227.71569
227.65,227.7,227.64,47,227.7,"2024-07-08T11:51:00Z",1414,227.662121
227.56,227.64,227.51,80,227.64,"2024-07-08T11:52:00Z",2496,227.580499
227.65,227.65,227.5,67,227.51,"2024-07-08T11:53:00Z",2950,227.531109
227.67,227.67,227.67,26,227.67,"2024-07-08T11:54:00Z",447,227.67
227.79,227.79,227.69,63,227.69,"2024-07-08T11:57:00Z",3555,227.720195
227.84,227.84,227.79,60,227.79,"2024-07-08T11:58:00Z",1406,227.813931
227.84,227.88,227.84,65,227.88,"2024-07-08T11:59:00Z",1894,227.849772
227.88,227.89,226.8739,2180,227,"2024-07-08T12:00:00Z",93639,227.447311
227.84,228,227.09,395,227.19,"2024-07-08T12:01:00Z",5892,227.6936
227.3,227.97,227.15,1412,227.89,"2024-07-08T12:02:00Z",18469,227.533892
227.23,228.21,227.13,994,227.47,"2024-07-08T12:03:00Z",17596,227.630311
227.98,227.98,227.1,232,227.1,"2024-07-08T12:04:00Z",3983,227.541928
227.87,227.89,225.775,121,225.775,"2024-07-08T12:05:00Z",4382,227.679873
227.88,227.88,227.82,81,227.8205,"2024-07-08T12:06:00Z",3733,227.849939
227.9,227.97,227.85,123,227.85,"2024-07-08T12:07:00Z",5932,227.913405
227.85,227.92,227.85,80,227.92,"2024-07-08T12:08:00Z",2934,227.863763
227.9,227.9,227.85,53,227.898,"2024-07-08T12:09:00Z",2823,227.897633
227.87,227.9,227.87,101,227.9,"2024-07-08T12:10:00Z",3295,227.894327
227.87,227.87,227.85,61,227.85,"2024-07-08T12:11:00Z",5236,227.86087
227.85,227.9,227.85,74,227.9,"2024-07-08T12:12:00Z",4038,227.878792
227.6819,227.85,227.6819,189,227.85,"2024-07-08T12:13:00Z",280293,227.766698
227.6981,227.7001,227.68,59,227.7001,"2024-07-08T12:14:00Z",1897,227.685965
227.72,227.77,226.34,55,227.7,"2024-07-08T12:15:00Z",4409,226.829609
227.78,227.78,227.766,71,227.766,"2024-07-08T12:16:00Z",2583,227.774954
227.79,227.8,227.75,108,227.8,"2024-07-08T12:19:00Z",4457,227.769943
227.71,227.8,227.71,145,227.8,"2024-07-08T12:20:00Z",5350,227.742799
227.64,227.71,227.64,93,227.7094,"2024-07-08T12:21:00Z",2454,227.692823
227.6401,227.85,227.6401,125,227.71,"2024-07-08T12:22:00Z",17354,227.783425
227.79,227.79,227.716,84,227.716,"2024-07-08T12:23:00Z",3753,227.75866
227.87,227.87,227.87,69,227.87,"2024-07-08T12:24:00Z",1464,227.87
227.87,227.87,227.7701,95,227.7701,"2024-07-08T12:25:00Z",5593,227.793287
227.81,227.87,227.81,51,227.87,"2024-07-08T12:26:00Z",707,227.835714
227.44,227.82,227.42,416,227.82,"2024-07-08T12:27:00Z",17638,227.641358
227.28,227.49,227.27,246,227.42,"2024-07-08T12:28:00Z",9353,227.337189
227.37,227.45,227.33,99,227.35,"2024-07-08T12:29:00Z",5423,227.356729
227.5003,227.6,227.47,73,227.47,"2024-07-08T12:30:00Z",2078,227.562079
227.45,227.6,227.45,55,227.6,"2024-07-08T12:31:00Z",1632,227.503339
227.5,227.5,227.38,48,227.38,"2024-07-08T12:32:00Z",807,227.465629
227.5,227.5,227.4,116,227.5,"2024-07-08T12:33:00Z",7104,227.459313
227.46,227.5999,227.46,100,227.5,"2024-07-08T12:34:00Z",3951,227.521467
227.59,227.6,227.59,52,227.59,"2024-07-08T12:35:00Z",2895,227.591923
227.54,227.58,227.54,55,227.58,"2024-07-08T12:36:00Z",1354,227.545
227.5,227.52,227.5,103,227.52,"2024-07-08T12:37:00Z",2156,227.516117
227.47,227.51,227.47,59,227.5,"2024-07-08T12:38:00Z",1481,227.485862
227.5,227.5917,227.5,67,227.5917,"2024-07-08T12:39:00Z",1145,227.528701
227.47,227.5901,227.47,80,227.5901,"2024-07-08T12:40:00Z",2999,227.506105
227.5999,227.5999,227.51,57,227.51,"2024-07-08T12:41:00Z",847,227.534463
227.56,227.6,227.56,87,227.6,"2024-07-08T12:42:00Z",2139,227.580979
227.5502,227.5502,227.5502,54,227.5502,"2024-07-08T12:43:00Z",1431,227.5502
227.56,227.56,227.56,94,227.56,"2024-07-08T12:44:00Z",1016,227.56
227.58,227.58,227.58,54,227.58,"2024-07-08T12:45:00Z",582,227.58
227.5,227.6,227.44,341,227.58,"2024-07-08T12:46:00Z",13930,227.536265
227.405,227.405,227.4,91,227.4,"2024-07-08T12:47:00Z",1919,227.400808
227.4001,227.48,227.4001,97,227.48,"2024-07-08T12:48:00Z",2584,227.420958
227.4,227.4,227.34,137,227.4,"2024-07-08T12:49:00Z",30028,227.372266
227.4,227.4,227.32,99,227.35,"2024-07-08T12:50:00Z",4310,227.376231
227.31,227.31,227.31,40,227.31,"2024-07-08T12:51:00Z",410,227.31
227.38,227.38,227.38,69,227.38,"2024-07-08T12:52:00Z",4154,227.38
227.42,227.42,227.38,53,227.38,"2024-07-08T12:53:00Z",1381,227.396277
227.3524,227.44,227.3524,65,227.44,"2024-07-08T12:54:00Z",12388,227.398501
227.4,227.46,227.4,100,227.41,"2024-07-08T12:55:00Z",9971,227.412914
227.4,227.45,227.4,122,227.45,"2024-07-08T12:56:00Z",4133,227.410568
227.4,227.4,227.4,39,227.4,"2024-07-08T12:57:00Z",314,227.4
227.41,227.42,227.41,69,227.42,"2024-07-08T12:58:00Z",7417,227.410145
227.48,227.48,227.46,78,227.46,"2024-07-08T12:59:00Z",1309,227.46682
227.41,227.48,227.41,115,227.48,"2024-07-08T13:00:00Z",4507,227.454203
227.4662,227.4662,227.41,92,227.41,"2024-07-08T13:01:00Z",1205,227.43248
227.4,227.4,227.4,64,227.4,"2024-07-08T13:02:00Z",885,227.4
227.38,227.42,227.36,127,227.4,"2024-07-08T13:03:00Z",3061,227.387856
227.39,227.39,227.36,77,227.36,"2024-07-08T13:04:00Z",8621,227.381734
227.43,227.43,226.34,57,226.34,"2024-07-08T13:05:00Z",708,227.036486
227.4,227.4388,227.4,61,227.43,"2024-07-08T13:06:00Z",1627,227.422681
227.4,227.44,227.4,107,227.4,"2024-07-08T13:07:00Z",3732,227.408201
227.3,227.44,227.25,274,227.439,"2024-07-08T13:08:00Z",9348,227.35994
227.29,227.3,227.26,112,227.3,"2024-07-08T13:09:00Z",6876,227.277539
227.25,227.32,227.25,106,227.252,"2024-07-08T13:10:00Z",1985,227.269611
227.22,227.3,227.2,181,227.25,"2024-07-08T13:11:00Z",4861,227.236875
227.2519,227.2601,227.2466,101,227.25,"2024-07-08T13:12:00Z",3641,227.254652
227.3,227.3,227.27,85,227.3,"2024-07-08T13:13:00Z",1209,227.288
227.3296,227.35,227.26,147,227.3,"2024-07-08T13:14:00Z",5120,227.324516
227.35,227.35,227.3207,74,227.3207,"2024-07-08T13:15:00Z",558,227.33535
227.33,227.35,227.32,112,227.35,"2024-07-08T13:16:00Z",3439,227.328988
227.35,227.35,227.33,117,227.33,"2024-07-08T13:17:00Z",4632,227.342267
227.35,227.35,227.34,138,227.35,"2024-07-08T13:18:00Z",27419,227.349401
227.45,227.47,227.4,180,227.44,"2024-07-08T13:19:00Z",10002,227.435654
227.42,227.46,227.42,145,227.44,"2024-07-08T13:20:00Z",4215,227.429967
227.401,227.45,227.401,111,227.45,"2024-07-08T13:21:00Z",3003,227.420985
227.45,227.45,227.4483,65,227.45,"2024-07-08T13:22:00Z",2754,227.449216
227.45,227.47,227.43,67,227.43,"2024-07-08T13:23:00Z",2570,227.449286
227.48,227.48,227.43,178,227.45,"2024-07-08T13:24:00Z",9081,227.459361
227.45,227.48,227.45,154,227.46,"2024-07-08T13:25:00Z",5684,227.477014
227.48,227.48,227.47,119,227.47,"2024-07-08T13:26:00Z",5674,227.475163
227.47,227.5,227.47,195,227.47,"2024-07-08T13:27:00Z",10339,227.476695
227.2135,227.48,227.06,478,227.48,"2024-07-08T13:28:00Z",22692,227.254237
227.07,227.38,227.04,559,227.25,"2024-07-08T13:29:00Z",42504,227.142693
226.9225,227.35,226.47,21161,227.09,"2024-07-08T13:30:00Z",1238066,227.009753
226.58,227.16,226.55,4314,226.95,"2024-07-08T13:31:00Z",395425,226.877624
226.88,226.98,226.54,3194,226.56,"2024-07-08T13:32:00Z",282418,226.803817
226.64,226.98,226.485,4522,226.8534,"2024-07-08T13:33:00Z",344606,226.721678
226.84,226.88,226.62,4034,226.65,"2024-07-08T13:34:00Z",317850,226.786528
225.83,227.01,225.82,8783,226.85,"2024-07-08T13:35:00Z",650329,226.475414
